ID,HUNT_YEAR,MU,GBPU_ID,GBPU_NAME,KILL_CODE,SEX,AGE_CLASS,SPATIAL
5825,1992,418,74,Central Selkirk,Illegal,F,5-9,yes
5826,1993,425,23,Rockies Park Ranges,Hunter Kill,F,5-9,yes
5827,1993,425,23,Rockies Park Ranges,Hunter Kill,M,10-14,yes
5828,1993,425,23,Rockies Park Ranges,Hunter Kill,M,10-14,yes
5829,1993,425,23,Rockies Park Ranges,Animal Control,F,3-4,yes
5830,1992,402,35,Flathead,Hunter Kill,M,3-4,yes
5831,1992,420,31,Central Purcells,Hunter Kill,F,3-4,yes
5832,1992,420,31,Central Purcells,Hunter Kill,M,NA,yes
5833,1992,423,29,South Rockies,Hunter Kill,M,5-9,yes
5834,1992,405,31,Central Purcells,Hunter Kill,M,3-4,yes
5835,1992,421,29,South Rockies,Hunter Kill,M,5-9,yes
5836,1992,416,41,Valhalla,Hunter Kill,F,3-4,yes
5837,1992,422,29,South Rockies,Hunter Kill,F,15+,yes
5838,1992,422,29,South Rockies,Hunter Kill,M,3-4,yes
5839,1992,422,29,South Rockies,Hunter Kill,M,3-4,yes
5840,1992,423,29,South Rockies,Hunter Kill,M,10-14,yes
5841,1992,401,35,Flathead,Hunter Kill,M,NA,yes
5842,1992,420,31,Central Purcells,Hunter Kill,M,5-9,yes
5843,1992,754,52,Hyland,Hunter Kill,F,0-2,yes
5844,1991,742,1,Rocky,Hunter Kill,M,0-2,yes
5845,1992,515,12,Quesnel Lake North or Wells Gray,Hunter Kill,F,NA,no
5846,1991,508,20,Kwatna-Owikeno,Hunter Kill,M,5-9,yes
5847,1991,743,1,Rocky,Hunter Kill,F,0-2,yes
5848,1991,743,1,Rocky,Hunter Kill,M,0-2,yes
5849,1991,730,82,Moberly,Hunter Kill,F,0-2,yes
5850,1991,507,20,Kwatna-Owikeno,Hunter Kill,M,5-9,yes
5851,1991,507,20,Kwatna-Owikeno,Hunter Kill,M,5-9,yes
5852,1991,742,1,Rocky,Hunter Kill,M,0-2,yes
5853,1992,730,82,Moberly,Hunter Kill,F,3-4,yes
5854,1992,504,36,South Chilcotin Ranges,Hunter Kill,F,3-4,yes
5855,1992,515,12,Quesnel Lake North,Hunter Kill,M,3-4,yes
5856,1991,215,21,Klinaklini-Homathko,Animal Control,F,5-9,yes
5857,1992,504,36,South Chilcotin Ranges,Hunter Kill,M,3-4,yes
5858,1992,515,12,Quesnel Lake North,Hunter Kill,F,3-4,yes
5859,1992,609,65,Bulkley-Lakes,Hunter Kill,M,5-9,yes
5860,1992,609,65,Bulkley-Lakes,Hunter Kill,M,3-4,yes
5861,1992,721,6,Hart,Hunter Kill,M,5-9,yes
5862,1992,742,1,Rocky,Hunter Kill,M,3-4,yes
5863,1991,752,55,Muskwa,Hunter Kill,M,NA,yes
5864,1991,752,55,Muskwa,Hunter Kill,F,3-4,yes
5865,1991,751,55,Muskwa,Hunter Kill,M,5-9,yes
5866,1991,509,69,Tweedsmuir,Hunter Kill,F,NA,yes
5867,1992,603,15,Kitlope-Fiordland,Hunter Kill,M,NA,yes
5868,1992,603,15,Kitlope-Fiordland,Hunter Kill,F,NA,yes
5869,1991,508,20,Kwatna-Owikeno,Hunter Kill,F,10-14,yes
5870,1991,114,27,Kingcome-Wakeman,Hunter Kill,F,15+,yes
5871,1992,114,27,Kingcome-Wakeman,Hunter Kill,M,5-9,yes
5872,1992,508,20,Kwatna-Owikeno,Hunter Kill,F,10-14,yes
5873,1992,509,69,Tweedsmuir,Hunter Kill,F,5-9,yes
5874,1992,508,20,Kwatna-Owikeno,Hunter Kill,M,15+,yes
5875,1992,115,32,Knight-Bute,Hunter Kill,M,10-14,yes
5876,1992,115,32,Knight-Bute,Hunter Kill,M,5-9,yes
5877,1991,507,20,Kwatna-Owikeno,Hunter Kill,M,3-4,yes
5878,1992,114,27,Kingcome-Wakeman,Hunter Kill,M,10-14,yes
5879,1991,741,3,Finlay-Ospika,Hunter Kill,M,3-4,yes
5880,1991,607,61,Babine,Hunter Kill,U,NA,yes
5881,1991,607,61,Babine,Hunter Kill,M,10-14,yes
5882,1991,604,70,Francois,Hunter Kill,M,0-2,yes
5883,1992,630,63,Cranberry,Hunter Kill,F,5-9,yes
5884,1992,615,63,Cranberry,Hunter Kill,M,10-14,yes
5885,1992,621,83,Edziza-Lower Stikine,Hunter Kill,M,10-14,yes
5886,1992,608,61,Babine,Hunter Kill,F,5-9,yes
5887,1992,607,61,Babine,Hunter Kill,F,5-9,yes
5888,1992,604,65,Bulkley-Lakes,Hunter Kill,F,3-4,yes
5889,1992,739,3,Finlay-Ospika,Hunter Kill,M,5-9,yes
5890,1992,618,59,Upper Skeena-Nass,Hunter Kill,M,10-14,yes
5891,1993,604,70,Francois,Hunter Kill,M,0-2,yes
5892,1993,609,65,Bulkley-Lakes,Hunter Kill,F,5-9,yes
5893,1993,609,65,Bulkley-Lakes,Hunter Kill,M,15+,yes
5894,1994,609,65,Bulkley-Lakes,Hunter Kill,M,10-14,yes
5895,1994,604,70,Francois,Animal Control,M,NA,yes
5896,1994,604,70,Francois,Animal Control,F,NA,yes
5897,1995,604,65,Bulkley-Lakes,Animal Control,M,NA,yes
5898,1995,604,70,Francois,Hunter Kill,M,0-2,yes
5899,1995,604,70,Francois,Hunter Kill,F,0-2,yes
5900,1995,602,69,Tweedsmuir,Hunter Kill,F,3-4,yes
5901,1992,608,61,Babine,Hunter Kill,M,3-4,yes
5902,1992,618,59,Upper Skeena-Nass,Hunter Kill,F,10-14,yes
5903,1992,609,65,Bulkley-Lakes,Hunter Kill,F,10-14,yes
5904,1992,628,84,Tatshenshini,Hunter Kill,M,0-2,yes
5905,1992,626,54,Taku,Hunter Kill,M,0-2,yes
5906,1992,741,3,Finlay-Ospika,Hunter Kill,F,15+,yes
5907,1992,626,54,Taku,Hunter Kill,M,0-2,yes
5908,1992,624,73,Cassiar,Hunter Kill,F,10-14,yes
5909,1993,604,70,Francois,Hunter Kill,M,15+,yes
5910,1994,604,65,Bulkley-Lakes,Hunter Kill,F,3-4,yes
5911,1994,604,70,Francois,Animal Control,F,10-14,yes
5912,1994,604,70,Francois,Animal Control,M,0-2,yes
5913,1994,604,70,Francois,Animal Control,F,0-2,yes
5914,1994,604,70,Francois,Animal Control,M,0-2,yes
5915,1994,604,70,Francois,Animal Control,M,3-4,yes
5916,1995,604,70,Francois,Animal Control,M,0-2,yes
5917,1992,609,65,Bulkley-Lakes,Illegal,M,0-2,yes
5918,1992,609,65,Bulkley-Lakes,Illegal,F,10-14,yes
5919,1992,622,54,Taku,Hunter Kill,F,15+,yes
5920,1992,740,3,Finlay-Ospika,Hunter Kill,F,5-9,yes
5921,1992,617,59,Upper Skeena-Nass,Hunter Kill,M,10-14,yes
5922,1992,741,3,Finlay-Ospika,Hunter Kill,M,5-9,yes
5923,1992,620,56,Spatsizi,Hunter Kill,M,15+,yes
5924,1992,620,56,Spatsizi,Hunter Kill,M,3-4,yes
5925,1992,618,59,Upper Skeena-Nass,Hunter Kill,M,15+,yes
5926,1992,626,54,Taku,Hunter Kill,F,5-9,yes
5927,1992,626,54,Taku,Hunter Kill,M,0-2,yes
5928,1992,619,56,Spatsizi,Hunter Kill,M,0-2,yes
5929,1992,609,65,Bulkley-Lakes,Hunter Kill,F,0-2,yes
5930,1992,616,62,Stewart,Hunter Kill,F,15+,yes
5931,1992,616,62,Stewart,Hunter Kill,M,3-4,yes
5932,1992,621,83,Edziza-Lower Stikine,Hunter Kill,M,NA,yes
5933,1992,615,63,Cranberry,Animal Control,M,3-4,yes
5934,1992,609,65,Bulkley-Lakes,Illegal,M,0-2,yes
5935,1993,621,83,Edziza-Lower Stikine,Hunter Kill,M,5-9,yes
5936,1993,620,56,Spatsizi,Hunter Kill,F,10-14,yes
5937,1993,622,54,Taku,Hunter Kill,F,3-4,yes
5938,1992,625,73,Cassiar,Hunter Kill,M,5-9,yes
5939,1993,626,54,Taku,Hunter Kill,M,3-4,yes
5940,1993,626,54,Taku,Hunter Kill,M,5-9,yes
5941,1993,628,84,Tatshenshini,Pick Up (pre-2004)*,M,10-14,yes
5942,1992,625,73,Cassiar,Hunter Kill,M,0-2,yes
5943,1992,625,73,Cassiar,Hunter Kill,F,3-4,yes
5944,1992,625,73,Cassiar,Hunter Kill,M,3-4,yes
5945,1992,629,84,Tatshenshini,Hunter Kill,M,3-4,yes
5946,1992,752,55,Muskwa,Hunter Kill,F,5-9,yes
5947,1992,625,73,Cassiar,Hunter Kill,M,5-9,yes
5948,1992,629,84,Tatshenshini,Hunter Kill,M,3-4,yes
5949,1992,629,84,Tatshenshini,Hunter Kill,M,15+,yes
5950,1992,626,54,Taku,Hunter Kill,M,15+,yes
5951,1992,628,84,Tatshenshini,Hunter Kill,M,0-2,yes
5952,1992,626,54,Taku,Hunter Kill,F,5-9,yes
5953,1992,626,54,Taku,Hunter Kill,M,0-2,yes
5954,1992,626,54,Taku,Hunter Kill,F,5-9,yes
5955,1992,626,54,Taku,Animal Control,F,5-9,yes
5956,1993,626,54,Taku,Hunter Kill,M,5-9,yes
5957,1992,433,26,North Purcells,Hunter Kill,M,NA,yes
5958,1992,428,26,North Purcells,Hunter Kill,M,5-9,yes
5959,1992,430,74,Central Selkirk,Hunter Kill,M,5-9,yes
5960,1992,430,74,Central Selkirk,Hunter Kill,M,10-14,yes
5961,1992,417,74,Central Selkirk,Hunter Kill,M,5-9,yes
5962,1992,430,74,Central Selkirk,Hunter Kill,M,5-9,yes
5963,1992,432,38,Central Monashee,Hunter Kill,F,NA,yes
5964,1992,432,38,Central Monashee,Hunter Kill,M,NA,yes
5965,1992,416,41,Valhalla,Hunter Kill,M,15+,yes
5966,1992,415,41,Valhalla,Hunter Kill,F,3-4,yes
5967,1992,407,46,South Selkirk,Animal Control,F,3-4,yes
5968,1993,115,32,Knight-Bute,Hunter Kill,F,NA,yes
5969,1992,335,14,Columbia-Shuswap,Animal Control,F,NA,yes
5970,1992,752,55,Muskwa,Hunter Kill,F,NA,yes
5971,1992,750,1,Rocky,Animal Control,M,3-4,yes
5972,1992,749,1,Rocky,Hunter Kill,M,15+,yes
5973,1992,754,52,Hyland,Hunter Kill,F,15+,yes
5974,1992,754,52,Hyland,Hunter Kill,F,5-9,yes
5975,1992,750,1,Rocky,Hunter Kill,M,15+,yes
5976,1992,750,1,Rocky,Hunter Kill,M,3-4,yes
5977,1992,751,55,Muskwa,Hunter Kill,M,5-9,yes
5978,1992,753,52,Hyland,Hunter Kill,M,15+,yes
5979,1992,754,52,Hyland,Hunter Kill,F,5-9,yes
5980,1992,751,55,Muskwa,Hunter Kill,F,3-4,yes
5981,1992,753,52,Hyland,Hunter Kill,M,5-9,yes
5982,1992,754,52,Hyland,Hunter Kill,M,5-9,yes
5983,1992,742,1,Rocky,Hunter Kill,M,5-9,yes
5984,1992,754,52,Hyland,Hunter Kill,M,0-2,yes
5985,1992,754,52,Hyland,Hunter Kill,M,3-4,yes
5986,1992,753,52,Hyland,Hunter Kill,M,3-4,yes
5987,1992,749,1,Rocky,Hunter Kill,F,0-2,yes
5988,1993,752,55,Muskwa,Hunter Kill,M,3-4,yes
5989,1993,754,52,Hyland,Hunter Kill,M,15+,yes
5990,1993,508,69,Tweedsmuir,Animal Control,F,15+,yes
5991,1993,508,69,Tweedsmuir,Animal Control,M,0-2,yes
5992,1993,508,69,Tweedsmuir,Animal Control,F,3-4,yes
5993,1993,508,69,Tweedsmuir,Animal Control,M,3-4,yes
5994,1993,511,69,Tweedsmuir,Animal Control,F,3-4,yes
5995,1993,508,20,Kwatna-Owikeno,Animal Control,M,3-4,yes
5996,1993,507,20,Kwatna-Owikeno,Hunter Kill,F,3-4,yes
5997,1993,507,20,Kwatna-Owikeno,Hunter Kill,M,5-9,yes
5998,1993,507,20,Kwatna-Owikeno,Hunter Kill,M,5-9,yes
5999,1993,507,20,Kwatna-Owikeno,Hunter Kill,M,10-14,yes
6000,1993,507,20,Kwatna-Owikeno,Hunter Kill,M,5-9,yes
6001,1994,508,20,Kwatna-Owikeno,Pick Up (pre-2004)*,U,NA,yes
6002,1994,508,20,Kwatna-Owikeno,Hunter Kill,M,15+,yes
6003,1992,615,66,Khutzeymateen,Hunter Kill,M,15+,yes
6004,1994,702,10,Robson,Hunter Kill,M,10-14,yes
6005,1994,432,38,Central Monashee,Hunter Kill,F,3-4,yes
6006,1994,437,18,North Selkirk,Hunter Kill,F,3-4,yes
6007,1994,620,56,Spatsizi,Hunter Kill,F,NA,yes
6008,1995,620,56,Spatsizi,Hunter Kill,F,3-4,yes
6009,1992,751,55,Muskwa,Hunter Kill,M,0-2,yes
6010,1992,625,73,Cassiar,Hunter Kill,M,5-9,yes
6011,1992,752,55,Muskwa,Hunter Kill,M,0-2,yes
6012,1992,752,55,Muskwa,Hunter Kill,F,10-14,yes
6013,1992,624,73,Cassiar,Hunter Kill,F,10-14,yes
6014,1992,624,73,Cassiar,Hunter Kill,M,10-14,yes
6015,1992,624,73,Cassiar,Hunter Kill,M,10-14,yes
6016,1992,752,55,Muskwa,Hunter Kill,M,15+,yes
6017,1992,752,55,Muskwa,Hunter Kill,M,5-9,yes
6018,1993,624,73,Cassiar,Hunter Kill,M,0-2,yes
6019,1993,752,55,Muskwa,Hunter Kill,M,5-9,yes
6020,1993,622,54,Taku,Hunter Kill,M,3-4,yes
6021,1993,751,55,Muskwa,Hunter Kill,M,0-2,yes
6022,1993,751,55,Muskwa,Hunter Kill,M,3-4,yes
6023,1993,727,5,Omineca,Hunter Kill,M,3-4,yes
6024,1993,603,15,Kitlope-Fiordland,Hunter Kill,F,15+,yes
6025,1994,609,65,Bulkley-Lakes,Hunter Kill,M,3-4,yes
6026,1994,620,56,Spatsizi,Hunter Kill,F,3-4,yes
6027,1994,614,62,Stewart,Animal Control,M,NA,yes
6028,1994,616,62,Stewart,Hunter Kill,M,10-14,yes
6029,1992,614,66,Khutzeymateen,Hunter Kill,M,15+,yes
6030,1994,603,65,Bulkley-Lakes,Hunter Kill,M,NA,yes
6031,1994,614,66,Khutzeymateen,Hunter Kill,F,3-4,yes
6032,1994,611,67,North Coast,Hunter Kill,M,10-14,yes
6033,1994,603,15,Kitlope-Fiordland,Hunter Kill,F,10-14,yes
6034,1994,603,65,Bulkley-Lakes,Hunter Kill,M,NA,yes
6035,1994,620,56,Spatsizi,Hunter Kill,M,3-4,yes
6036,1994,617,59,Upper Skeena-Nass,Hunter Kill,M,15+,yes
6037,1994,630,63,Cranberry,Hunter Kill,U,3-4,yes
6038,1993,618,59,Upper Skeena-Nass,Hunter Kill,M,0-2,yes
6039,1993,609,65,Bulkley-Lakes,Hunter Kill,F,0-2,yes
6040,1993,741,3,Finlay-Ospika,Hunter Kill,F,3-4,yes
6041,1994,609,65,Bulkley-Lakes,Hunter Kill,M,3-4,yes
6042,1994,621,83,Edziza-Lower Stikine,Hunter Kill,M,15+,yes
6043,1994,609,65,Bulkley-Lakes,Hunter Kill,F,3-4,yes
6044,1994,609,65,Bulkley-Lakes,Animal Control,M,3-4,yes
6045,1994,609,65,Bulkley-Lakes,Hunter Kill,F,3-4,yes
6046,1993,607,61,Babine,Animal Control,F,0-2,yes
6047,1994,629,84,Tatshenshini,Hunter Kill,M,5-9,yes
6048,1994,626,54,Taku,Hunter Kill,F,3-4,yes
6049,1994,626,54,Taku,Hunter Kill,M,10-14,yes
6050,1994,629,84,Tatshenshini,Hunter Kill,M,10-14,yes
6051,1994,629,84,Tatshenshini,Hunter Kill,M,15+,yes
6052,1994,629,84,Tatshenshini,Hunter Kill,M,10-14,yes
6053,1994,629,84,Tatshenshini,Hunter Kill,M,10-14,yes
6054,1994,627,84,Tatshenshini,Hunter Kill,M,3-4,yes
6055,1994,626,54,Taku,Animal Control,M,5-9,yes
6056,1994,625,73,Cassiar,Hunter Kill,M,15+,yes
6057,1994,621,83,Edziza-Lower Stikine,Hunter Kill,M,5-9,yes
6058,1994,621,83,Edziza-Lower Stikine,Hunter Kill,M,10-14,yes
6059,1994,622,54,Taku,Hunter Kill,M,3-4,yes
6060,1994,620,56,Spatsizi,Hunter Kill,M,NA,yes
6061,1994,620,56,Spatsizi,Hunter Kill,M,5-9,yes
6062,1994,626,54,Taku,Hunter Kill,M,5-9,yes
6063,1994,620,56,Spatsizi,Hunter Kill,U,3-4,yes
6064,1993,621,83,Edziza-Lower Stikine,Hunter Kill,M,NA,yes
6065,1994,619,56,Spatsizi,Hunter Kill,M,NA,yes
6066,1993,626,54,Taku,Hunter Kill,F,5-9,yes
6067,1993,623,73,Cassiar,Hunter Kill,F,3-4,yes
6068,1993,741,3,Finlay-Ospika,Hunter Kill,M,15+,yes
6069,1993,741,3,Finlay-Ospika,Hunter Kill,M,15+,yes
6070,1993,608,61,Babine,Hunter Kill,F,10-14,yes
6071,1993,620,56,Spatsizi,Hunter Kill,M,3-4,yes
6072,1993,739,3,Finlay-Ospika,Hunter Kill,M,5-9,yes
6073,1993,623,73,Cassiar,Hunter Kill,M,0-2,yes
6074,1993,619,56,Spatsizi,Hunter Kill,F,NA,yes
6075,1993,619,56,Spatsizi,Hunter Kill,M,NA,yes
6076,1993,608,61,Babine,Hunter Kill,M,0-2,yes
6077,1993,614,62,Stewart,Hunter Kill,M,3-4,yes
6078,1993,621,83,Edziza-Lower Stikine,Hunter Kill,M,3-4,yes
6079,1993,620,56,Spatsizi,Hunter Kill,M,10-14,yes
6080,1993,609,65,Bulkley-Lakes,Hunter Kill,M,15+,yes
6081,1993,739,3,Finlay-Ospika,Hunter Kill,M,15+,yes
6082,1993,609,65,Bulkley-Lakes,Animal Control,M,5-9,yes
6083,1993,625,73,Cassiar,Hunter Kill,M,15+,yes
6084,1993,625,73,Cassiar,Hunter Kill,M,5-9,yes
6085,1993,625,73,Cassiar,Hunter Kill,M,15+,yes
6086,1993,626,54,Taku,Hunter Kill,F,15+,yes
6087,1993,626,54,Taku,Hunter Kill,F,NA,yes
6088,1993,625,73,Cassiar,Hunter Kill,M,10-14,yes
6089,1993,625,73,Cassiar,Hunter Kill,F,0-2,yes
6090,1993,626,54,Taku,Hunter Kill,F,0-2,yes
6091,1993,629,84,Tatshenshini,Hunter Kill,M,10-14,yes
6092,1993,629,84,Tatshenshini,Hunter Kill,M,5-9,yes
6093,1993,629,84,Tatshenshini,Hunter Kill,F,15+,yes
6094,1993,626,54,Taku,Hunter Kill,F,5-9,yes
6095,1993,740,3,Finlay-Ospika,Hunter Kill,F,3-4,yes
6096,1993,740,3,Finlay-Ospika,Hunter Kill,F,5-9,yes
6097,1993,740,3,Finlay-Ospika,Hunter Kill,M,0-2,yes
6098,1993,609,65,Bulkley-Lakes,Animal Control,M,0-2,yes
6099,1994,423,29,South Rockies,Hunter Kill,M,5-9,yes
6100,1994,423,29,South Rockies,Hunter Kill,M,5-9,yes
6101,1994,423,29,South Rockies,Animal Control,M,3-4,yes
6102,1994,423,29,South Rockies,Hunter Kill,M,3-4,yes
6103,1994,401,35,Flathead,Animal Control,M,0-2,yes
6104,1994,403,45,Yahk,Animal Control,F,NA,yes
6105,1994,403,45,Yahk,Animal Control,F,15+,yes
6106,1994,403,45,Yahk,Animal Control,M,15+,yes
6107,1994,423,29,South Rockies,Animal Control,M,NA,yes
6108,1994,423,29,South Rockies,Animal Control,F,NA,yes
6109,1994,423,29,South Rockies,Animal Control,M,15+,yes
6110,1994,423,29,South Rockies,Animal Control,M,15+,yes
6111,1994,423,29,South Rockies,Animal Control,M,5-9,yes
6112,1994,423,29,South Rockies,Animal Control,M,NA,yes
6113,1994,401,35,Flathead,Illegal,M,3-4,yes
6114,1991,401,35,Flathead,Illegal,M,3-4,yes
6115,1994,438,18,North Selkirk,Hunter Kill,M,15+,yes
6116,1994,438,18,North Selkirk,Hunter Kill,M,15+,yes
6117,1994,433,26,North Purcells,Hunter Kill,M,0-2,yes
6118,1994,439,14,Columbia-Shuswap,Hunter Kill,M,NA,yes
6119,1994,439,14,Columbia-Shuswap,Hunter Kill,M,NA,yes
6120,1994,439,14,Columbia-Shuswap,Hunter Kill,M,NA,yes
6121,1994,402,35,Flathead,Animal Control,F,5-9,yes
6122,1993,421,29,South Rockies,Hunter Kill,F,15+,yes
6123,1993,437,18,North Selkirk,Hunter Kill,M,15+,yes
6124,1993,423,29,South Rockies,Hunter Kill,M,5-9,yes
6125,1993,434,24,Spillamacheen,Hunter Kill,M,5-9,yes
6126,1993,424,29,South Rockies,Hunter Kill,M,3-4,yes
6127,1993,423,29,South Rockies,Hunter Kill,M,5-9,yes
6128,1993,402,35,Flathead,Hunter Kill,M,3-4,yes
6129,1993,423,29,South Rockies,Hunter Kill,M,15+,yes
6130,1993,421,29,South Rockies,Illegal,M,NA,yes
6131,1994,431,74,Central Selkirk,Hunter Kill,M,5-9,no
6132,1995,438,18,North Selkirk,Hunter Kill,M,15+,yes
6133,1995,438,18,North Selkirk,Hunter Kill,M,5-9,yes
6134,1995,433,26,North Purcells,Hunter Kill,M,15+,yes
6135,1995,438,18,North Selkirk,Hunter Kill,M,3-4,yes
6136,1995,438,18,North Selkirk,Hunter Kill,F,5-9,yes
6137,1995,429,26,North Purcells,Hunter Kill,M,3-4,yes
6138,1995,418,74,Central Selkirk,Hunter Kill,F,5-9,yes
6139,1995,429,26,North Purcells,Hunter Kill,M,3-4,yes
6140,1995,336,14,Columbia-Shuswap,Hunter Kill,M,10-14,yes
6141,1995,439,14,Columbia-Shuswap,Animal Control,M,3-4,no
6142,1995,439,14,Columbia-Shuswap,Animal Control,M,3-4,no
6143,1995,433,28,NA,Animal Control,M,NA,yes
6144,1995,433,28,NA,Animal Control,M,NA,yes
6145,1995,433,28,NA,Animal Control,F,NA,yes
6146,1995,433,28,NA,Animal Control,M,NA,yes
6147,1995,438,18,North Selkirk,Animal Control,F,NA,yes
6148,1995,436,17,Central Rockies,Hunter Kill,F,0-2,yes
6149,1995,436,17,Central Rockies,Hunter Kill,M,3-4,yes
6150,1995,440,17,Central Rockies,Hunter Kill,M,3-4,yes
6151,1995,435,23,Rockies Park Ranges,Hunter Kill,M,3-4,yes
6152,1998,425,23,Rockies Park Ranges,Illegal,M,NA,yes
6153,1998,426,31,Central Purcells,Hunter Kill,F,NA,yes
6154,1994,422,29,South Rockies,Hunter Kill,M,5-9,yes
6155,1994,425,23,Rockies Park Ranges,Hunter Kill,M,5-9,yes
6156,1994,440,17,Central Rockies,Hunter Kill,M,15+,yes
6157,1994,421,29,South Rockies,Hunter Kill,M,5-9,yes
6158,1994,422,29,South Rockies,Hunter Kill,M,3-4,yes
6159,1994,440,17,Central Rockies,Hunter Kill,M,NA,yes
6160,1994,420,31,Central Purcells,Hunter Kill,M,5-9,yes
6161,1994,425,23,Rockies Park Ranges,Hunter Kill,M,NA,yes
6162,1994,422,29,South Rockies,Hunter Kill,M,5-9,yes
6163,1994,426,31,Central Purcells,Hunter Kill,F,5-9,yes
6164,1994,621,83,Edziza-Lower Stikine,Hunter Kill,M,3-4,yes
6165,1994,423,29,South Rockies,Hunter Kill,M,5-9,yes
6166,1994,402,35,Flathead,Hunter Kill,F,15+,yes
6167,1994,422,29,South Rockies,Hunter Kill,M,3-4,yes
6168,1994,422,29,South Rockies,Hunter Kill,M,10-14,yes
6169,1995,402,35,Flathead,Animal Control,F,NA,no
6170,1995,423,29,South Rockies,Animal Control,F,0-2,yes
6171,1999,426,31,Central Purcells,Hunter Kill,M,0-2,yes
6172,1999,425,23,Rockies Park Ranges,Animal Control,F,0-2,yes
6173,1999,425,23,Rockies Park Ranges,Animal Control,F,0-2,yes
6174,1999,426,31,Central Purcells,Animal Control,M,0-2,yes
6175,1999,424,29,South Rockies,Animal Control,F,NA,yes
6176,1993,422,29,South Rockies,Hunter Kill,M,10-14,yes
6177,1993,424,29,South Rockies,Hunter Kill,M,NA,yes
6178,1993,425,23,Rockies Park Ranges,Hunter Kill,M,NA,yes
6179,1993,426,31,Central Purcells,Hunter Kill,M,3-4,yes
6180,1993,426,31,Central Purcells,Hunter Kill,M,3-4,yes
6181,1993,422,29,South Rockies,Hunter Kill,M,5-9,yes
6182,1993,422,29,South Rockies,Hunter Kill,F,5-9,yes
6183,1993,420,31,Central Purcells,Hunter Kill,M,5-9,yes
6184,1993,421,29,South Rockies,Hunter Kill,M,3-4,yes
6185,1998,316,40,Stein-Nahatlatch,Hunter Kill,M,NA,yes
6186,1992,750,1,Rocky,Hunter Kill,F,NA,yes
6187,1993,730,82,Moberly,Hunter Kill,M,15+,yes
6188,1993,508,20,Kwatna-Owikeno,Hunter Kill,M,NA,yes
6189,1993,718,7,Parsnip,Hunter Kill,M,NA,yes
6190,1993,730,82,Moberly,Hunter Kill,M,5-9,yes
6191,1992,742,1,Rocky,Hunter Kill,M,0-2,yes
6192,1992,507,20,Kwatna-Owikeno,Hunter Kill,M,5-9,yes
6193,1994,515,16,Wells Gray,Hunter Kill,M,3-4,yes
6194,1994,741,3,Finlay-Ospika,Hunter Kill,M,5-9,yes
6195,1993,624,73,Cassiar,Hunter Kill,U,0-2,yes
6196,1994,507,20,Kwatna-Owikeno,Hunter Kill,M,5-9,yes
6197,1994,628,84,Tatshenshini,Hunter Kill,M,3-4,yes
6198,1995,604,70,Francois,Hunter Kill,F,0-2,yes
6199,1998,509,15,Kitlope-Fiordland,Hunter Kill,M,NA,yes
6200,1998,628,84,Tatshenshini,Hunter Kill,M,NA,yes
6201,1996,508,20,Kwatna-Owikeno,Hunter Kill,F,NA,yes
6202,1993,609,65,Bulkley-Lakes,Hunter Kill,M,0-2,yes
6203,1994,415,41,Valhalla,Hunter Kill,M,3-4,yes
6204,1994,752,55,Muskwa,Hunter Kill,F,3-4,yes
6205,1993,508,20,Kwatna-Owikeno,Hunter Kill,M,5-9,yes
6206,1993,431,74,Central Selkirk,Hunter Kill,M,5-9,yes
6207,1993,438,18,North Selkirk,Hunter Kill,F,15+,yes
6208,1993,515,12,Quesnel Lake North,Hunter Kill,F,5-9,yes
6209,1993,504,36,South Chilcotin Ranges,Hunter Kill,M,15+,yes
6210,1993,504,36,South Chilcotin Ranges,Hunter Kill,M,10-14,yes
6211,1992,738,5,Omineca,Hunter Kill,M,10-14,yes
6212,1992,601,11,Blackwater-West Chilcotin,Hunter Kill,F,15+,yes
6213,1994,507,20,Kwatna-Owikeno,Hunter Kill,F,3-4,yes
6214,1992,604,70,Francois,Hunter Kill,M,5-9,yes
6215,1992,729,5,Omineca,Hunter Kill,M,NA,yes
6216,1992,730,82,Moberly,Hunter Kill,M,5-9,yes
6217,1993,433,26,North Purcells,Hunter Kill,M,5-9,yes
6218,1993,429,26,North Purcells,Hunter Kill,M,5-9,yes
6219,1993,415,41,Valhalla,Hunter Kill,M,5-9,yes
6220,1993,401,35,Flathead,Hunter Kill,M,5-9,yes
6221,1993,742,1,Rocky,Hunter Kill,M,3-4,yes
6222,1993,507,20,Kwatna-Owikeno,Hunter Kill,M,5-9,yes
6223,1994,440,17,Central Rockies,Hunter Kill,F,10-14,yes
6224,1993,742,1,Rocky,Hunter Kill,M,0-2,yes
6225,1993,742,1,Rocky,Hunter Kill,M,3-4,yes
6226,1993,750,1,Rocky,Hunter Kill,F,3-4,yes
6227,1993,731,82,Moberly,Hunter Kill,F,3-4,yes
6228,1993,758,1,Rocky,Hunter Kill,F,5-9,yes
6229,1993,741,3,Finlay-Ospika,Hunter Kill,F,10-14,yes
6230,1993,757,1,Rocky,Hunter Kill,F,5-9,yes
6231,1993,742,1,Rocky,Hunter Kill,F,0-2,yes
6232,1993,741,3,Finlay-Ospika,Hunter Kill,M,5-9,yes
6233,1993,751,55,Muskwa,Hunter Kill,M,5-9,yes
6234,1993,754,52,Hyland,Hunter Kill,F,5-9,yes
6235,1993,751,55,Muskwa,Hunter Kill,M,10-14,yes
